index_num,ra,dec,conf
30140,202.5425893,31.28019553,0.827304
30160,193.6500807,32.52765161,0.700753
30163,195.1224089,32.36776228,0.693407
30167,198.706647,32.1641379,0.717553
30174,204.9506128,31.29219265,0.772781
30205,204.2560603,31.76654412,0.763681
30214,175.937864,33.23417238,0.667429
30247,246.8185895,17.39969874,0.788266
30258,245.9165167,18.93435287,0.716753
30287,191.1396995,31.08558975,0.692448
30313,217.0049412,27.23800414,0.722651
30322,161.4840991,29.50486144,0.797317
30348,198.6645572,30.95035527,0.801793
30427,167.2368571,31.34353096,0.790263
30429,168.2116487,31.37674523,0.827173
30483,164.4507734,31.43054606,0.754536
30486,168.5950353,31.88182093,0.781034
30539,179.2447036,33.28697299,0.698461
30580,229.8701651,23.99302674,0.736271
30600,234.4542349,23.62449829,0.670698
30603,246.244968,23.74475277,0.66259
30659,244.7375969,56.16965243,0.73681
30667,243.7291541,56.33919573,0.674841
30740,169.3990042,31.3999744,0.769909
30755,148.4244498,27.75404872,0.717101
30759,156.4600228,30.01810218,0.686783
30760,157.1565548,30.20983107,0.668552
30790,245.4611645,16.24827761,0.660478
30795,234.703152,21.70893076,0.66596
30818,234.6705077,22.44400732,0.827487
30842,206.1081764,27.28925333,0.75416
30877,247.490457,13.90651244,0.792709
30887,198.960908,28.62190937,0.762502
30907,232.1222519,21.00109969,0.702986
30916,240.2417736,17.65731322,0.768552
30922,244.0519441,16.02333812,0.725253
30984,241.2931028,17.7089974,0.738493
31000,202.5348429,29.15067335,0.683161
31030,233.5054079,21.33163093,0.770773
31048,210.8451289,28.29118698,0.660179
31078,202.0799222,30.01971366,0.783869
31091,223.0457588,25.68437251,0.684698
31111,209.0389019,26.65237011,0.824787
31114,214.3153374,25.56509632,0.798283
31141,252.4399059,11.31059759,0.780518
31172,216.4580556,25.49721407,0.674071
31202,183.5500601,29.74581187,0.754283
31243,244.473659,15.94008734,0.722974
31253,196.591514,29.65693412,0.779601
31271,216.4415441,26.24371623,0.782081
31275,221.4778399,24.9357728,0.738267
31301,197.4205589,29.90404532,0.678107
31388,218.9139341,22.85991054,0.668305
31403,212.2556618,24.66940044,0.779278
31429,219.6260652,23.42077392,0.691292
31440,211.1176111,25.79781975,0.70085
31464,234.9215408,17.45879803,0.759694
31473,241.1333394,15.19212391,0.662106
31551,206.802236,25.65081804,0.678591
31593,201.0442455,26.92409483,0.795348
31599,203.7657862,26.45638169,0.692512
31619,236.6316751,18.25146671,0.815666
31669,241.4393505,17.31375042,0.676918
31670,242.0385904,17.14592672,0.68134
31681,231.2459463,23.65365792,0.682569
31722,228.2178594,19.60174047,0.688604
31723,236.0763771,16.90440626,0.70502
31767,227.0493765,20.30074045,0.803143
31851,219.629706,23.24369874,0.746113
31862,235.6358317,18.26782791,0.752474
31865,237.6504976,17.64828064,0.67046
32020,214.4798899,21.92693538,0.743369
32060,212.2144522,22.95178609,0.759029
32064,219.6843161,21.4150151,0.696
32077,235.5645636,16.72340103,0.700319
32078,235.7418407,16.77735858,0.833195
32124,226.6552436,20.42507034,0.671902
32137,231.9591717,60.57014485,0.770373
32172,248.1747006,50.06756908,0.712305
32207,253.7895845,44.57538793,0.66908
32219,260.1810127,35.07522172,0.801637
32227,265.2931809,24.62953664,0.659088
32228,265.1592576,24.67199477,0.715324
32294,265.9986196,25.2054982,0.735797
32354,242.8600807,57.95708195,0.719197
32374,235.0354107,63.5224164,0.805263
32381,240.144982,60.78155082,0.735383
32384,244.3556935,57.7488324,0.80444
32398,257.6040377,42.7987878,0.691454
32400,257.6449238,42.495197,0.802393
32409,240.2168971,61.14242637,0.680132
32411,242.4069891,59.90761005,0.655108
32417,247.7398585,55.50861962,0.805982
32430,258.8138806,41.79781979,0.746726
32501,261.344958,39.24450007,0.714732
32512,18.76793737,14.98777322,0.711394
32525,20.57268918,28.7989072,0.824323
32531,18.91990234,19.03094337,0.701774
32532,18.76913001,19.10329351,0.651162
32541,18.6819922,21.43860632,0.721904
32557,17.80949384,21.12924049,0.7261
32624,345.0078565,22.0547105,0.709095
32634,358.5469844,33.44241356,0.741365
32636,2.83489313,36.22564213,0.817201
32647,318.163999,-8.54276788,0.790807
32680,309.0507973,-18.09463176,0.67404
32694,327.9783969,3.9631418,0.718231
32700,332.0530089,8.95125605,0.720375
32724,311.9574387,-14.2996993,0.698008
32735,336.2848006,14.66337417,0.727965
32751,305.1709784,-21.16283495,0.750415
32765,321.908855,-2.10104974,0.741933
32794,301.494441,8.26038583,0.719789
32809,254.1892171,28.18817443,0.666561
32816,269.2195876,23.89932318,0.745029
32838,308.1943194,5.04446894,0.681412
32865,329.2582261,-7.26529696,0.701848
32878,320.8097552,-1.54235391,0.692069
32881,325.631892,-4.5681079,0.719952
32910,19.20464715,16.31488009,0.70731
32914,20.72316539,27.14854519,0.753834
32915,20.98790028,28.6343441,0.798852
32927,18.82011068,16.90315972,0.760784
33016,21.67438388,45.64661538,0.660047
33017,22.3172407,47.86204883,0.718191
33033,19.70438662,38.12455013,0.651157
33042,269.0158422,23.23678644,0.695446
33056,270.0086726,23.38621404,0.779663
33097,257.6344609,28.5083572,0.670112
33104,311.1546382,4.18255788,0.734218
33126,314.7771338,15.39429383,0.754024
33149,312.418668,14.94059362,0.656732
33176,311.1161693,15.03445649,0.660598
33182,325.375008,19.48236949,0.765728
33191,350.9378353,24.01738488,0.763183
33211,14.15777917,24.31426427,0.765691
33214,308.6978054,14.5900321,0.769566
33237,316.1858264,17.68071496,0.778048
33282,6.72533661,26.02531419,0.664542
33300,49.34519377,17.13269505,0.835502
33316,44.95048983,18.86607849,0.738601
33334,46.45656164,18.84592553,0.745929
33362,39.02435179,21.61018124,0.766854
33397,31.64834456,22.5324124,0.67664
33401,39.23241227,21.03521239,0.740485
33420,320.5483719,-0.99242909,0.673777
33434,19.76515182,-0.1399221,0.718953
33455,359.5366507,24.03521324,0.75657
33456,2.42348385,24.02033879,0.730012
33460,3.88120229,24.13968306,0.679452
33523,30.67927727,1.19201145,0.695704
33526,341.0851489,-0.93792151,0.674886
33530,2.67593178,-0.90979959,0.712712
33533,64.72409915,-0.95258554,0.699398
33560,46.92346294,0.77123732,0.70881
33580,330.9663708,20.5846471,0.848824
33581,308.0730202,14.07103351,0.706657
33586,314.0935713,16.35004113,0.716102
33596,313.9950811,16.68820648,0.658295
33608,326.138203,20.72997092,0.700111
33610,312.4860872,17.02017126,0.814053
33622,341.5460088,22.18294382,0.803854
33639,343.2682459,23.82355853,0.665535
33641,332.2347227,22.20208233,0.723132
33648,332.7438587,22.77517691,0.722788
33679,111.8561081,65.76365406,0.806603
33698,97.38783364,65.40589218,0.691514
33706,84.14801112,63.58850712,0.775538
33730,98.90955,64.68867709,0.805432
33751,108.2434509,66.98416833,0.757898
33787,15.25613556,0.0027761,0.695042
33799,116.5992507,12.46526095,0.737067
33845,140.5087172,23.30673524,0.708651
33891,145.4153249,25.80724177,0.752374
33893,145.9608484,25.88955137,0.694213
33902,136.0972981,22.87821799,0.737681
33909,142.2993516,25.31936931,0.716022
33926,152.3577004,28.8067868,0.677903
33930,140.0824965,25.27348252,0.680629
33940,56.49591351,-0.2965245,0.720475
33952,32.39331014,-1.99369811,0.751596
33958,31.89834527,-3.13513327,0.739061
33959,31.94748329,2.26652233,0.742702
34029,115.2117126,9.98308634,0.744449
34034,118.2165418,11.9286952,0.775434
34043,121.4499057,13.16455266,0.771151
34050,125.7859174,15.59742367,0.78443
34057,120.2288801,13.39703902,0.772321
34071,5.37408533,-0.75380621,0.744707
34082,109.0537253,64.9731562,0.7195
34106,130.1603936,65.83084262,0.681536
34107,98.73554105,65.83639139,0.727633
34135,143.8160228,22.28066649,0.825836
34136,143.9516829,22.22864695,0.673561
34171,131.2693781,17.96034018,0.677279
34172,131.6620532,18.10726872,0.815032
34181,146.8612631,23.72290139,0.766984
34197,165.999792,27.93805531,0.793613
34212,120.6918423,13.76542646,0.751705
34229,143.6144847,23.0520908,0.751456
34255,172.1809134,29.04062921,0.727369
34269,139.7698796,22.18003745,0.661787
34276,151.3826387,25.80012117,0.659764
34278,153.5063754,26.27051237,0.761075
34294,173.9675544,29.53828412,0.703934
34326,164.9901055,29.01698479,0.776869
34364,181.498495,30.83491289,0.743177
34370,343.0075555,-19.72785126,0.677239
34379,355.2515667,-20.81611804,0.722135
34394,353.7743719,-20.38434564,0.701722
34397,356.9557382,-20.66406116,0.682152
34403,343.4052958,-18.95732369,0.779856
34406,346.1309399,-19.30792135,0.77891
34428,2.55627083,-19.95147886,0.7174
34429,2.662196,-19.77395555,0.800022
34448,347.1111104,-18.05291244,0.790514
34452,358.3921571,-18.824493,0.724955
34472,41.20639223,5.31229864,0.77343
34490,22.69004253,7.31759752,0.758368
34501,44.20105841,5.91458834,0.784899
34508,39.46535087,6.65826106,0.808831
34512,45.09540426,6.33472264,0.798235
34540,29.16116959,-19.64654046,0.738647
34586,57.99921242,-13.00495865,0.707754
34587,61.29808556,-12.07822651,0.718346
34620,32.44214469,-17.76603547,0.664902
34629,50.39416454,-14.21147291,0.711609
34637,59.41713273,-11.80863667,0.750909
34650,40.67352342,-15.9433872,0.80032
34666,28.23382697,-17.65016375,0.755789
34667,28.7721064,-17.36064005,0.749085
34751,121.6517685,14.02771531,0.763749
34759,140.6788976,21.80380307,0.811082
34763,144.497007,23.14580914,0.714371
34778,163.2432587,27.7047794,0.76698
34789,177.8945762,29.19119789,0.775905
34856,189.8074055,29.79341602,0.677931
34871,160.9817455,28.14731208,0.744278
34872,160.9842495,28.14698281,0.803006
34874,165.3615012,28.96042884,0.694126
34902,129.303374,18.88262703,0.654309
34943,166.5958859,29.99352306,0.673391
34967,202.3831731,29.5386649,0.689922
34974,155.2533137,29.00975483,0.721053
34984,121.0472602,11.61413114,0.755108
35007,148.1860449,21.33861365,0.683208
35009,151.2393745,22.11445271,0.763714
35042,155.3357348,23.51864217,0.729154
35071,144.0633949,21.16776204,0.796524
35083,155.3960794,23.95944756,0.685838
35115,135.0689241,18.97044129,0.67238
35160,199.0461884,25.67081754,0.796718
35176,171.9882685,26.07171618,0.734369
35271,170.785517,26.87259571,0.712546
35291,194.9860942,27.20735405,0.668135
35303,202.4759103,26.41169758,0.686356
35314,169.1149697,27.21024299,0.780318
35316,169.4432889,27.22850113,0.753355
35325,181.0614001,27.95735969,0.694717
35349,198.8576514,27.30394936,0.768233
35352,200.141012,27.14736957,0.785397
35382,183.5132706,28.47043194,0.671168
35395,199.3542344,27.75011149,0.734385
35407,115.3672262,9.16684107,0.75205
35420,138.6105225,18.83756087,0.702862
35431,155.4547609,23.32021359,0.728825
35471,133.8850088,17.47853507,0.759486
35497,167.7277172,25.85689377,0.771158
35531,145.8505161,21.91378075,0.816021
35537,156.0581286,24.43280984,0.770978
35561,133.369354,18.18038035,0.74421
35588,160.7129472,25.73782165,0.728859
35623,151.5916383,24.24020371,0.739134
35634,164.3396405,26.82208068,0.738441
35670,185.0106306,26.53578116,0.769218
35697,195.8804827,26.46401821,0.837949
35699,198.1625798,26.28534188,0.658277
35720,198.1601084,26.79830859,0.825846
35729,190.7254229,27.77427412,0.784724
35762,198.6703581,27.55057408,0.708801
35778,191.4497619,28.41990358,0.691191
35786,197.1246117,28.19327334,0.694693
35806,195.9599263,23.63387351,0.79401
35835,196.0914289,24.10363063,0.707521
35842,201.0157042,23.54532701,0.791164
35872,195.9034614,24.52669005,0.797485
35916,177.6668289,25.52589768,0.747546
35939,205.2108628,24.35511781,0.751932
35943,174.3551711,25.73607206,0.735407
35953,183.4549566,26.14720105,0.718847
35974,160.4200001,22.06721719,0.796916
35980,175.5326639,23.78636184,0.727917
36004,165.5283956,23.18720573,0.683103
36021,149.327543,20.66875861,0.705346
36039,171.4058577,24.2718161,0.795738
36076,120.2161926,9.95767617,0.720938
36080,124.0190356,11.57573417,0.71433
36114,122.0122209,11.15005974,0.807976
36137,158.2300566,21.76211839,0.800785
36139,159.2386103,22.12560151,0.747435
36158,130.904027,14.98683291,0.742397
36162,139.7923981,17.78171861,0.723804
36166,145.5030438,19.4183487,0.738674
36197,132.6797435,15.9476223,0.79664
36212,147.0989451,20.23476774,0.663376
36250,150.7027448,21.57118703,0.734187
36262,163.6589174,23.97337019,0.659345
36273,152.81415,22.5886478,0.69645
36319,154.5863146,20.99742184,0.782248
36379,154.8572752,22.63333379,0.759622
36443,144.0842803,17.19026919,0.855404
36506,188.8644011,21.50723141,0.763458
36513,200.1755644,20.91041169,0.740222
36575,170.3153709,21.3367245,0.753381
36641,152.727469,19.15551894,0.807293
36649,156.7723607,19.91683303,0.707097
36693,203.6776532,21.41757947,0.733502
36717,233.6375636,15.1335963,0.749478
36779,203.3943264,21.78009048,0.758266
36790,209.2914169,21.03896697,0.684781
36814,135.6334538,15.90054975,0.666322
36817,146.4506685,18.6501328,0.712136
36836,172.6072244,22.82703739,0.76805
36858,197.4612201,22.80408669,0.794088
36890,168.3123467,22.8708302,0.78704
36918,197.4981942,23.23795302,0.793818
36935,214.0367815,21.18998891,0.683964
36942,219.4834208,20.12576171,0.675758
36962,133.9479413,13.40730632,0.697392
36970,163.1693509,19.94510184,0.715881
36985,176.7515495,21.23171496,0.706131
36992,177.7718727,21.24410865,0.707098
37050,144.9331565,16.76727634,0.738629
37053,147.6020429,17.37500837,0.720755
37060,156.1050657,19.29487621,0.781855
37077,184.2356245,21.70499435,0.690687
37112,222.2248221,17.48115532,0.700299
37133,246.7424925,10.22435093,0.830574
37188,172.6130863,21.66002034,0.816965
37216,209.6625722,20.29845567,0.656695
37221,213.4036267,19.65290867,0.676224
37241,235.9989855,14.25112599,0.729964
37244,237.4028287,13.89572266,0.790001
37284,149.3573513,18.73799814,0.729417
37296,162.3501436,20.93906709,0.732585
37313,176.1816297,22.42778475,0.774296
37324,193.247285,22.41594025,0.66886
37331,201.9203921,21.61316863,0.746267
37362,239.6508289,13.47577065,0.665259
37383,140.656097,17.08221216,0.75072
37387,157.2278268,20.68083208,0.733059
37395,171.561665,22.3571798,0.677454
37484,180.3932174,23.48512928,0.653907
37514,233.4975036,16.3995643,0.683194
37544,185.5228771,23.88503095,0.828211
37547,192.9041928,23.58883512,0.781062
37580,188.4520033,24.31504235,0.699157
37635,198.2246457,23.99450354,0.688436
37654,215.3686787,21.5076889,0.781413
37707,206.4834737,23.45765583,0.745991
37735,182.0701532,25.39083074,0.653024
37772,222.8663825,20.8237078,0.71455
37782,175.7145856,25.58275553,0.709638
37801,187.9494472,25.98918394,0.827211
37821,168.4514467,18.36829263,0.683655
37869,190.2625296,19.34214312,0.799679
37892,182.9454828,19.8351657,0.725895
37908,197.4036456,19.51001952,0.688327
37914,171.9016315,19.73896235,0.721267
37916,173.2779998,19.89236136,0.752296
37926,179.4905717,20.20711792,0.707828
37934,185.1765143,20.40047842,0.793502
37968,196.782582,20.29081451,0.743094
38050,236.8806209,16.51058529,0.669948
38064,196.7896365,20.40841107,0.671778
38073,206.0277307,17.89670363,0.694624
38074,206.4607951,17.69798388,0.748218
38102,243.7159048,9.67304898,0.767991
38114,207.0915671,18.08861221,0.743269
38116,207.9030121,17.97222834,0.797662
38123,213.6346924,17.23305732,0.767928
38139,229.9536992,13.90298412,0.748089
38143,231.5097346,13.63433445,0.763974
38145,232.602134,13.13572277,0.758699
38153,240.5513698,11.0717154,0.719716
38180,218.9998043,16.64304491,0.780675
38215,210.8715343,18.35057715,0.677425
38252,246.0671638,10.40712308,0.662848
38254,248.0552332,9.73739514,0.684132
38301,248.1662802,10.03044264,0.73086
38336,165.0718305,17.95486125,0.692279
38354,156.2411973,17.20212755,0.65778
38370,144.9556656,15.38974975,0.693667
38373,147.0850078,15.84884687,0.653678
38376,152.8794223,17.02790529,0.679042
38389,139.013856,14.44793732,0.765613
38420,163.9760385,19.61404456,0.653856
38432,153.4695557,18.443352,0.696268
38433,153.4248498,18.4644808,0.729116
38438,171.339109,18.31877993,0.686162
38455,166.2352095,18.22066551,0.725923
38456,166.6146271,18.38998558,0.795193
38477,168.1392996,18.86107573,0.751339
38488,176.151473,19.47810592,0.787542
38500,169.1750823,19.34378711,0.729894
38505,174.5161329,19.86208704,0.71256
38524,178.2958457,20.44283759,0.743424
38607,204.3086683,18.23369663,0.728959
38619,209.1334529,17.73229406,0.811864
38650,193.3021074,19.56710068,0.652402
38663,207.5964508,18.16895368,0.711189
38693,180.4996126,20.08420436,0.685841
38714,208.6179667,18.59422629,0.70358
38715,210.789876,18.13873886,0.687569
38739,224.1838931,15.78386084,0.701834
38756,183.2075538,20.56316893,0.689905
38763,186.4017787,20.45364864,0.690024
38771,203.2771838,19.50122018,0.659742
38800,180.2868515,20.79842986,0.714467
38804,183.7363943,20.89744335,0.756284
38829,222.7801635,17.07453515,0.766834
38895,241.6887578,11.88741588,0.808088
38897,241.7874243,11.7744264,0.718952
38901,242.1212336,12.18599924,0.733472
38951,220.1103861,14.45959431,0.740131
39045,246.667448,9.16389002,0.759632
39049,227.957358,14.19453665,0.702739
39089,251.3603641,11.07209957,0.722243
39121,216.2945343,14.28269487,0.702883
39137,206.3261554,16.09994058,0.68846
39140,210.0499868,15.66677795,0.757755
39163,201.6207026,16.9578924,0.745365
39221,233.8824906,12.32808215,0.744507
39233,211.3015876,16.65382775,0.675868
39236,224.4610453,14.60614705,0.791315
39262,260.8492745,41.11110818,0.739873
39270,264.7200861,32.66164993,0.773179
39277,236.9302582,14.2341124,0.743943
39293,240.2884854,13.99498931,0.652707
39294,240.806158,13.92779274,0.765378
39299,240.4956638,14.51145046,0.737587
39311,180.7312141,16.33501247,0.719286
39313,186.06111,16.38145893,0.727485
39332,160.680877,15.39564427,0.761434
39338,168.1483196,16.05347949,0.657373
39351,183.5484181,16.72210044,0.753481
39361,189.9863313,16.68446662,0.67955
39385,163.8042976,16.11618363,0.712899
39397,178.8666883,17.13070712,0.665688
39398,181.0430606,17.20788678,0.774331
39415,151.8601841,14.82683767,0.717715
39422,157.6322491,15.80974591,0.652558
39443,178.2202787,17.60004819,0.666188
39451,192.6307203,17.47306598,0.769753
39474,164.1852375,16.87967989,0.708417
39510,160.8961714,17.07946454,0.727904
39585,254.5488742,47.79825984,0.794771
39599,250.9197097,52.86082155,0.675074
39610,243.7497241,60.13131989,0.766774
39633,156.8763509,14.5852673,0.796943
39646,162.2715934,16.02269709,0.701937
39648,153.8435436,15.49660591,0.723962
39664,254.4584741,47.61059878,0.706495
39674,258.7159472,42.22403107,0.689735
39688,191.3136709,16.51260363,0.693724
39691,185.2488349,17.01374241,0.654491
39719,200.6890369,17.66170081,0.761508
39731,241.2145014,-1.76171813,0.663282
39738,246.7837554,-4.4706591,0.754606
39740,244.0993522,-1.72842113,0.726333
39742,254.0481425,10.85996733,0.81323
39749,267.5709517,5.64442349,0.698958
39809,160.4016721,16.27498025,0.703864
39870,189.6708469,16.70906762,0.705621
39895,198.0399,17.52668579,0.713546
39910,243.3699415,50.72618233,0.671499
39942,191.6592215,17.24891803,0.742082
39988,176.9219487,20.36154929,0.670456
39998,243.8699051,-1.83147348,0.666483
40000,263.4207505,3.07767996,0.670316
40009,153.5888676,61.11346903,0.666311
40038,261.3527587,43.72162967,0.75343
40055,258.5715093,44.15510443,0.658405
40065,276.8081434,41.70236845,0.685798
40093,274.6387567,42.89328606,0.657392
40099,281.9061476,41.10274976,0.652673
40112,283.6073811,41.21098265,0.754513
40113,289.6726172,39.01605022,0.651687
40127,171.0504933,59.65705882,0.659834
40130,150.4625149,55.79279128,0.657206
40131,167.3491955,60.08791576,0.743206
40133,255.1939307,10.5980527,0.785062
40145,254.3208139,12.81405097,0.704154
40201,271.0574302,42.92683875,0.772148
40222,269.3110923,44.49744662,0.719215
40231,302.4492357,-10.41221781,0.684822
40240,283.1438,39.24467508,0.711408
40243,284.3054947,38.86433118,0.768291
40280,276.781818,43.25643871,0.657204
40290,313.4151213,-17.24451422,0.738305
40299,313.7689593,-16.89338717,0.744799
40322,313.8655793,-15.53526043,0.74382
40342,8.31928308,6.33096598,0.723956
40367,8.00078301,6.83334581,0.727865
40431,349.9051997,8.08822613,0.76088
40449,346.6527175,6.1146912,0.757633
40451,348.1255591,6.31976972,0.727718
40507,5.70673345,8.26320777,0.739806
40515,316.1249992,3.95417178,0.68102
40534,332.3968263,5.75169346,0.730621
40565,335.9616519,6.89821786,0.774788
40570,342.4221706,7.27774276,0.65294
40571,344.8234206,7.37348961,0.726394
40575,315.0391262,5.6496272,0.683593
40596,322.06069,6.70761877,0.80816
40607,14.49766979,6.55997288,0.69763
40608,15.77835095,6.53441755,0.663225
40611,2.38560587,6.87641007,0.716928
40618,15.1094393,6.8423585,0.78837
40639,23.24484006,7.51608398,0.727176
40646,2.42057157,8.70513914,0.657114
40674,318.9265756,4.4990745,0.787603
40686,317.241755,4.68829366,0.731738
40727,343.857105,7.10461329,0.680977
40731,319.0141739,5.69848799,0.69718
40739,335.4900387,6.98572571,0.726784
40753,332.9565833,7.29213649,0.738109
40756,339.6104524,7.65078627,0.757516
40801,19.6294868,7.35247104,0.790268
40813,14.86459376,8.33916807,0.695074
40857,29.1670896,6.32292485,0.795332
40881,20.99196185,8.00351017,0.698266
40890,32.52000814,7.82116374,0.683809
41010,49.31621683,39.69680537,0.689336
41012,36.27300093,20.37622393,0.701049
41015,49.81243783,41.2138766,0.716516
41034,33.37510264,17.31253219,0.75428
41056,45.87096025,39.4180225,0.7117
41065,120.8636239,7.99890824,0.77485
41099,120.257122,8.17805004,0.753306
41130,144.0277679,12.37284897,0.791654
41145,143.6976121,13.30992899,0.711702
41155,140.1783749,12.83629286,0.715467
41182,139.5805196,13.56024986,0.676536
41200,22.6904024,-10.04971817,0.683213
41238,33.52219573,15.35887665,0.742528
41243,38.60695999,25.26909838,0.765207
41250,34.95276731,18.98453026,0.708454
41270,43.53765713,35.77160716,0.741519
41289,46.88334382,41.14766732,0.701546
41345,120.1806958,8.93403357,0.658985
41359,148.9516152,16.41471145,0.819963
41403,23.52882337,43.4326166,0.676117
41424,21.4435413,45.42641258,0.687682
41428,19.8019014,39.76815611,0.688869
41435,38.68995704,71.43995841,0.654259
41440,135.0084767,81.64933622,0.779744
41461,74.13655397,84.09008314,0.688338
41497,149.8411293,14.19677767,0.695162
41500,154.8006303,14.89145008,0.781029
41512,142.3361229,13.16012023,0.78691
41518,152.4433839,14.90124693,0.705504
41537,121.7256865,9.15084737,0.725371
41552,181.5630664,7.85687693,0.669197
41568,181.1646366,7.68253549,0.696399
41570,173.5207373,-4.90014865,0.650406
41572,174.1866177,-3.98144842,0.69989
41609,165.8483847,-20.091428,0.806624
41610,168.6712079,-15.72806774,0.704161
41643,165.7821007,-18.8327786,0.719317
41647,168.7485005,-13.76714822,0.826167
41668,167.7561217,-14.75796141,0.702175
41681,172.4562544,-6.44534142,0.6954
41732,172.742762,-4.08444416,0.705055
41771,164.3811996,-18.60846703,0.711126
41776,165.8101672,-20.44280987,0.748947
41802,144.602658,12.54682143,0.670734
41811,139.3442034,11.78598981,0.73156
41814,142.4998281,12.50004059,0.762022
41865,192.1907713,-13.52112046,0.767043
41867,192.336126,-9.50208359,0.716243
41874,192.4521727,-3.07915096,0.74576
41947,191.5344688,4.44414284,0.759594
41959,190.3219137,-12.50146117,0.688816
41981,190.3900305,-6.13402917,0.714607
42004,104.1514738,84.20201507,0.794284
42035,168.0039292,76.35144993,0.67059
42037,173.272311,73.41339382,0.695254
42057,159.2278857,80.50496099,0.694811
42065,181.1796524,68.7959046,0.686947
42097,169.2981826,74.0124154,0.730133
42154,191.4298918,-12.11506538,0.78564
42180,191.1855698,-9.49394139,0.783458
42183,191.2318419,-6.99564439,0.832051
42204,190.8262489,-7.00905013,0.694216
42207,191.0696518,-5.22657127,0.660623
42241,189.3110264,-19.51764258,0.803287
42254,190.0874985,-5.77859497,0.659311
42291,268.5899808,64.21924753,0.725445
42292,278.1678345,63.92690393,0.810017
42295,229.3763437,58.36557615,0.757649
42343,285.6016481,63.68326674,0.829961
42347,267.7439064,65.51373793,0.717651
42373,162.0108414,10.45732051,0.653794
42439,250.5301082,63.25410302,0.767328
42454,282.7995937,63.78967337,0.78388
42475,273.0761133,64.68306609,0.707039
42476,273.8634762,64.76226432,0.723428
42530,205.0419822,-0.77865664,0.730366
42533,207.3647656,-6.0885219,0.721885
42554,203.3349024,3.92476348,0.768752
42565,201.8285136,8.76909025,0.683638
42566,203.0986003,5.83283562,0.726341
42576,210.9258136,-11.62881237,0.724409
42579,213.0503811,-16.50803295,0.670282
42608,206.2123091,0.50516861,0.703772
42633,209.8676006,-6.44962139,0.784716
42668,206.2824959,-2.79558051,0.793756
42700,210.2370454,-8.68099161,0.731786
42704,211.9002586,-12.47751929,0.721089
42712,208.245558,-3.54774402,0.682915
42745,326.6640269,13.76838956,0.720364
42747,331.7543182,8.91131666,0.759498
42775,338.4474403,35.3301634,0.830432
42794,336.6875578,40.02399733,0.727026
42796,337.2604274,39.18319435,0.698118
42800,343.222932,31.13262656,0.697026
42803,337.6280337,35.29174749,0.819282
42815,349.8629268,15.88287398,0.810607
42829,340.9461196,31.74210203,0.711189
42839,354.8092255,6.96192285,0.703759
42847,338.2534004,35.86643821,0.728197
42854,342.0543956,30.88230443,0.733092
42877,356.1686576,5.25610276,0.793293
42883,339.4287126,35.31538767,0.744529
42914,340.3321043,34.81544184,0.761992
42966,1.14811701,-6.79090107,0.713531
42978,0.16798015,-3.57187718,0.808029
42981,1.01926001,-5.63999518,0.810123
42997,2.38107104,-7.18565356,0.759145
43005,8.8819892,-20.1387734,0.769639
43010,0.96183453,-3.58394307,0.732789
43052,350.9631972,13.89194106,0.731307
43062,348.6886384,20.27023276,0.789959
43097,355.5249364,4.82676024,0.723797
43100,351.8996822,13.40731507,0.702814
43105,355.0891827,6.56423799,0.723995
43131,0.90706783,-5.78666201,0.778968
43136,0.18008703,-3.57187605,0.787674
43137,1.56790039,-6.15350843,0.756382
43198,5.96529139,-14.17650437,0.709534
43229,13.04718396,38.95829715,0.751075
43261,16.41268126,44.0150653,0.751455
43264,54.94635911,15.77064071,0.701052
43266,54.95687902,15.80809783,0.759102
43288,117.5898294,42.05401537,0.760117
43308,51.2816378,5.23557766,0.720711
43312,70.10168195,21.3274229,0.726639
43327,102.5737264,37.49403946,0.773044
43361,111.7756273,41.71685022,0.701242
43365,72.76135332,10.90945708,0.684501
43419,41.11973202,-4.9667105,0.757393
43437,26.62487925,-16.50330231,0.773397
43444,33.47689214,-10.91564097,0.795707
43465,102.7148106,36.71943282,0.716338
43509,129.2043233,-4.8181783,0.721209
43516,124.4392281,-7.35209351,0.65994
43522,129.4228924,-4.20523587,0.733883
43526,127.0960951,-5.26283321,0.703642
43528,128.5674442,-4.22987398,0.781175
43604,110.0866142,32.40547962,0.700873
43631,25.18984466,-18.63126876,0.690886
43645,23.37871795,-18.96822012,0.711058
43660,24.84396424,-17.04564902,0.669141
43671,123.4093909,18.87695963,0.665393
43674,104.286638,11.0691402,0.656215
43694,120.3559843,19.03096133,0.676205
43706,104.5590888,13.00800404,0.749104
43717,130.3697725,23.24573464,0.724913
43726,110.0257728,13.92666316,0.695119
43732,108.2040975,14.02864597,0.674947
43763,73.01603998,-5.17745437,0.733122
43773,69.44894428,-6.48207443,0.651067
43777,72.80358972,-4.91771968,0.79834
43784,68.03398053,-6.99815803,0.790091
43794,67.05288159,-6.78860595,0.664122
43859,132.0770656,-2.97337068,0.756725
43873,124.4798248,-6.47728542,0.685064
43892,128.1196271,-3.91003862,0.679696
43935,211.5238704,0.63486365,0.731216
43967,181.1908706,9.40705065,0.696428
44005,219.7993335,-3.8977929,0.822914
44056,231.7656215,-14.38672626,0.7763
44066,234.3011284,-15.40349808,0.761343
44087,235.6169211,-14.32522653,0.824984
44095,318.6645513,20.15713932,0.731761
44096,319.8763872,19.42204761,0.732594
